device_id,customer_id,device_type,operating_system,browser,ip_address,country,trusted_device,first_seen,last_seen
256,131,MOBILE,Windows,Chrome,18.104.218.53,Côte d'Ivoire,YES,2022-10-09,2026-07-10
257,131,TABLET,Windows,Firefox,220.183.152.78,Côte d'Ivoire,YES,2026-04-25,2026-07-17
258,132,DESKTOP,Android,Edge,89.64.181.168,Côte d'Ivoire,YES,2021-09-10,2026-07-12
259,133,MOBILE,iOS,Safari,7.163.102.219,Côte d'Ivoire,YES,2024-09-16,2026-07-12
260,134,LAPTOP,Windows,Firefox,151.198.57.96,Côte d'Ivoire,YES,2022-06-30,2026-07-11
261,134,MOBILE,Android,Edge,26.127.7.5,Côte d'Ivoire,YES,2023-06-16,2026-07-03
262,135,MOBILE,Android,Firefox,157.182.143.40,Côte d'Ivoire,YES,2024-02-22,2026-07-19
263,135,DESKTOP,macOS,Safari,66.230.246.77,Côte d'Ivoire,YES,2021-11-21,2026-07-14
264,135,LAPTOP,Android,Firefox,198.157.186.18,Côte d'Ivoire,YES,2022-05-26,2026-07-11
265,136,DESKTOP,Windows,Chrome,212.87.92.33,Côte d'Ivoire,YES,2024-11-17,2026-07-22
266,136,MOBILE,Android,Edge,58.210.249.4,Côte d'Ivoire,YES,2022-11-21,2026-07-20
267,137,LAPTOP,Windows,Firefox,159.81.118.59,Côte d'Ivoire,YES,2025-01-16,2026-07-13
268,138,DESKTOP,macOS,Edge,87.182.195.79,Côte d'Ivoire,YES,2023-06-04,2026-07-21
269,139,LAPTOP,Windows,Chrome,23.142.60.23,Côte d'Ivoire,YES,2024-08-28,2026-07-04
270,139,MOBILE,macOS,Chrome,192.43.193.53,Côte d'Ivoire,YES,2026-03-16,2026-07-17
271,139,MOBILE,Windows,Safari,81.168.10.166,Côte d'Ivoire,YES,2023-03-10,2026-07-05
272,140,DESKTOP,Windows,Chrome,201.209.161.110,Côte d'Ivoire,YES,2022-05-09,2026-07-10
273,140,TABLET,iOS,Safari,129.93.235.170,Côte d'Ivoire,YES,2022-01-02,2026-07-16
274,140,TABLET,Android,Safari,114.3.200.194,Côte d'Ivoire,YES,2026-05-18,2026-07-09
275,141,DESKTOP,macOS,Chrome,77.66.16.252,Côte d'Ivoire,YES,2023-05-30,2026-07-11
276,142,TABLET,iOS,Firefox,41.113.135.17,Côte d'Ivoire,YES,2021-08-06,2026-07-13
277,142,MOBILE,Android,Edge,212.161.72.175,Côte d'Ivoire,NO,2022-09-05,2026-07-26
278,143,TABLET,iOS,Edge,114.202.189.126,Côte d'Ivoire,YES,2022-07-05,2026-07-01
279,143,TABLET,iOS,Edge,86.237.113.3,Côte d'Ivoire,YES,2023-08-07,2026-07-28
280,144,MOBILE,iOS,Safari,43.38.217.139,Côte d'Ivoire,YES,2023-10-31,2026-07-02
281,144,DESKTOP,Windows,Firefox,90.241.4.143,Côte d'Ivoire,YES,2026-01-18,2026-07-05
282,144,MOBILE,macOS,Safari,191.61.104.45,Côte d'Ivoire,YES,2025-05-21,2026-07-17
283,145,MOBILE,Windows,Chrome,9.190.175.106,Côte d'Ivoire,YES,2025-06-02,2026-07-24
284,145,DESKTOP,Android,Chrome,112.177.159.136,Côte d'Ivoire,YES,2026-01-04,2026-07-14
285,146,MOBILE,Android,Safari,16.255.47.160,Côte d'Ivoire,YES,2022-02-02,2026-07-23
286,146,MOBILE,macOS,Edge,168.218.64.137,Côte d'Ivoire,YES,2022-06-29,2026-07-23
287,147,LAPTOP,Android,Safari,190.49.169.160,Côte d'Ivoire,YES,2022-03-14,2026-07-03
288,147,TABLET,Android,Edge,41.126.77.47,Côte d'Ivoire,YES,2022-02-18,2026-07-06
289,148,DESKTOP,macOS,Edge,125.76.253.105,Côte d'Ivoire,YES,2024-10-24,2026-07-29
290,148,TABLET,macOS,Safari,15.66.107.25,Côte d'Ivoire,YES,2025-11-15,2026-07-29
291,148,MOBILE,Windows,Chrome,19.169.71.176,Côte d'Ivoire,YES,2026-04-06,2026-07-10
292,149,DESKTOP,Windows,Firefox,23.79.209.194,Côte d'Ivoire,YES,2025-02-03,2026-07-16
293,149,LAPTOP,Windows,Chrome,175.48.153.115,Côte d'Ivoire,YES,2025-02-10,2026-07-04
294,149,LAPTOP,Windows,Firefox,52.0.98.222,Côte d'Ivoire,NO,2023-09-28,2026-07-18
295,150,DESKTOP,iOS,Chrome,201.229.166.123,Côte d'Ivoire,YES,2022-02-22,2026-07-04
296,150,DESKTOP,Windows,Edge,172.190.239.108,Côte d'Ivoire,YES,2025-03-31,2026-07-04
297,150,MOBILE,macOS,Firefox,187.236.185.25,Côte d'Ivoire,YES,2022-09-06,2026-07-27
298,151,LAPTOP,iOS,Firefox,85.24.235.113,Côte d'Ivoire,NO,2022-08-12,2026-07-19
299,151,DESKTOP,iOS,Edge,59.17.101.189,Côte d'Ivoire,NO,2022-01-04,2026-07-13
300,152,MOBILE,Windows,Chrome,150.129.95.4,Côte d'Ivoire,YES,2022-06-15,2026-07-28
301,153,MOBILE,Windows,Edge,10.121.198.88,Côte d'Ivoire,YES,2025-09-04,2026-07-10
302,153,LAPTOP,iOS,Edge,168.179.66.36,Côte d'Ivoire,YES,2026-04-22,2026-07-17
303,153,LAPTOP,macOS,Chrome,81.212.15.199,Côte d'Ivoire,YES,2026-06-16,2026-07-10
304,154,LAPTOP,macOS,Firefox,160.107.137.35,Côte d'Ivoire,YES,2023-11-06,2026-07-01
305,154,DESKTOP,iOS,Edge,98.120.204.246,Côte d'Ivoire,YES,2024-06-18,2026-07-17
306,154,DESKTOP,iOS,Firefox,73.43.8.76,Côte d'Ivoire,YES,2026-05-23,2026-07-19
307,155,DESKTOP,macOS,Firefox,65.246.73.51,Côte d'Ivoire,YES,2022-05-10,2026-07-25
308,155,DESKTOP,iOS,Edge,100.53.189.18,Côte d'Ivoire,YES,2025-06-07,2026-07-16
309,155,LAPTOP,Windows,Chrome,108.252.119.118,Côte d'Ivoire,YES,2024-05-01,2026-07-27
310,156,MOBILE,Android,Firefox,131.93.241.104,Côte d'Ivoire,YES,2022-11-24,2026-07-07
311,156,LAPTOP,Windows,Safari,177.151.167.128,Côte d'Ivoire,NO,2022-04-08,2026-07-13
312,157,DESKTOP,Android,Edge,29.145.135.109,Côte d'Ivoire,YES,2025-09-14,2026-07-29
313,158,MOBILE,macOS,Chrome,24.189.200.101,Côte d'Ivoire,YES,2023-05-29,2026-07-24
314,158,TABLET,iOS,Safari,91.131.180.122,Côte d'Ivoire,NO,2022-07-08,2026-07-13
315,159,LAPTOP,Android,Firefox,159.36.253.179,Côte d'Ivoire,NO,2026-01-21,2026-07-14
316,159,TABLET,iOS,Edge,89.75.254.210,Côte d'Ivoire,YES,2022-01-15,2026-06-30
317,160,LAPTOP,macOS,Safari,102.216.77.184,Côte d'Ivoire,YES,2022-09-28,2026-07-12
318,160,MOBILE,Android,Firefox,39.173.210.213,Côte d'Ivoire,YES,2021-08-22,2026-07-24
319,161,DESKTOP,Android,Firefox,181.159.74.182,Côte d'Ivoire,YES,2022-09-03,2026-07-18
320,162,MOBILE,iOS,Safari,11.174.136.146,Côte d'Ivoire,YES,2025-10-30,2026-07-27
321,163,DESKTOP,Android,Chrome,174.213.85.153,Côte d'Ivoire,YES,2022-03-09,2026-07-19
322,163,DESKTOP,Android,Edge,209.90.138.70,Côte d'Ivoire,YES,2025-04-14,2026-06-30
323,163,TABLET,macOS,Chrome,18.125.217.184,Côte d'Ivoire,YES,2024-03-27,2026-07-27
324,164,DESKTOP,iOS,Chrome,28.241.8.65,Côte d'Ivoire,YES,2025-02-15,2026-07-14
325,165,MOBILE,Android,Safari,65.85.182.186,Côte d'Ivoire,YES,2024-05-03,2026-07-08
326,165,MOBILE,macOS,Firefox,167.92.142.144,Côte d'Ivoire,YES,2024-08-26,2026-07-04
327,166,TABLET,Android,Firefox,19.99.59.23,Côte d'Ivoire,YES,2023-08-23,2026-07-21
328,167,MOBILE,Windows,Edge,133.8.141.207,Côte d'Ivoire,YES,2024-12-09,2026-07-15
329,167,TABLET,iOS,Safari,183.23.30.73,Côte d'Ivoire,NO,2024-05-28,2026-07-08
330,167,DESKTOP,iOS,Edge,71.76.54.100,Côte d'Ivoire,YES,2026-02-01,2026-07-24
331,168,MOBILE,Windows,Edge,98.203.133.66,Côte d'Ivoire,YES,2024-07-23,2026-07-07
332,168,LAPTOP,Android,Firefox,114.87.213.229,Côte d'Ivoire,NO,2023-10-02,2026-07-09
333,169,DESKTOP,macOS,Firefox,106.114.39.150,Côte d'Ivoire,YES,2022-03-20,2026-07-08
334,169,LAPTOP,Windows,Firefox,201.249.249.208,Côte d'Ivoire,YES,2025-07-09,2026-07-27
335,169,MOBILE,Windows,Firefox,190.93.110.142,Côte d'Ivoire,YES,2026-05-17,2026-07-15
336,170,DESKTOP,macOS,Safari,218.29.207.82,Côte d'Ivoire,YES,2022-11-10,2026-07-21
337,170,DESKTOP,Windows,Edge,92.77.35.10,Côte d'Ivoire,YES,2024-02-24,2026-07-13
338,171,TABLET,Windows,Chrome,150.134.56.168,Côte d'Ivoire,YES,2025-11-21,2026-07-03
339,171,MOBILE,macOS,Edge,60.236.40.36,Côte d'Ivoire,YES,2021-11-22,2026-07-02
340,172,MOBILE,Android,Firefox,50.95.120.91,Côte d'Ivoire,YES,2022-03-24,2026-07-04
341,172,TABLET,macOS,Safari,152.155.92.103,Côte d'Ivoire,YES,2025-07-05,2026-07-28
342,173,TABLET,macOS,Chrome,2.42.1.219,Côte d'Ivoire,YES,2025-05-26,2026-07-27
343,173,TABLET,macOS,Firefox,148.147.228.255,Côte d'Ivoire,YES,2025-08-14,2026-07-24
344,174,MOBILE,macOS,Firefox,104.253.111.71,Côte d'Ivoire,YES,2025-05-28,2026-07-05
345,175,LAPTOP,Android,Edge,165.126.184.155,Côte d'Ivoire,YES,2022-04-17,2026-07-24
346,175,DESKTOP,Android,Edge,130.129.77.252,Côte d'Ivoire,YES,2023-09-06,2026-07-21
347,175,TABLET,Windows,Safari,196.162.142.93,Côte d'Ivoire,NO,2024-09-01,2026-07-18
348,176,LAPTOP,macOS,Firefox,220.101.183.107,Côte d'Ivoire,YES,2025-01-19,2026-07-16
349,177,LAPTOP,Windows,Safari,131.89.244.227,Côte d'Ivoire,YES,2024-06-02,2026-07-03
350,178,LAPTOP,Android,Chrome,56.189.119.202,Côte d'Ivoire,YES,2023-12-28,2026-07-12
351,178,DESKTOP,macOS,Chrome,180.207.219.185,Côte d'Ivoire,YES,2024-05-29,2026-07-03
352,179,DESKTOP,iOS,Firefox,137.13.41.158,Côte d'Ivoire,YES,2024-07-19,2026-07-15
353,179,DESKTOP,iOS,Chrome,195.145.93.111,Côte d'Ivoire,YES,2022-09-02,2026-07-28
354,180,DESKTOP,iOS,Safari,133.108.9.76,Côte d'Ivoire,NO,2024-03-16,2026-07-27
355,181,TABLET,Windows,Chrome,53.5.194.133,Côte d'Ivoire,YES,2022-08-30,2026-07-25
356,181,TABLET,Windows,Edge,91.25.23.5,Côte d'Ivoire,YES,2025-11-24,2026-07-17
357,181,LAPTOP,Windows,Edge,83.196.118.55,Côte d'Ivoire,YES,2023-02-09,2026-07-10
358,182,LAPTOP,iOS,Safari,63.31.16.19,Côte d'Ivoire,YES,2023-03-17,2026-07-10
359,183,TABLET,macOS,Edge,198.16.158.169,Côte d'Ivoire,YES,2022-03-25,2026-07-14
360,183,MOBILE,Android,Firefox,170.103.145.113,Côte d'Ivoire,YES,2025-11-22,2026-07-26
361,183,DESKTOP,macOS,Safari,172.77.78.142,Côte d'Ivoire,YES,2024-06-09,2026-07-06
362,184,LAPTOP,Windows,Chrome,137.223.70.250,Côte d'Ivoire,YES,2022-12-15,2026-07-08
363,185,TABLET,iOS,Edge,173.83.6.50,Côte d'Ivoire,YES,2025-04-18,2026-07-02
364,185,LAPTOP,macOS,Chrome,47.51.177.219,Côte d'Ivoire,YES,2025-05-09,2026-07-29
365,185,LAPTOP,Windows,Edge,60.187.60.91,Côte d'Ivoire,YES,2023-07-26,2026-07-25
366,186,LAPTOP,Windows,Firefox,119.129.22.128,Côte d'Ivoire,YES,2023-03-23,2026-07-17
367,186,TABLET,iOS,Firefox,156.50.191.118,Côte d'Ivoire,YES,2025-07-02,2026-07-13
368,186,TABLET,Android,Edge,189.101.171.97,Côte d'Ivoire,YES,2022-12-14,2026-07-09
369,187,LAPTOP,iOS,Firefox,162.54.225.96,Côte d'Ivoire,YES,2023-09-13,2026-07-02
370,187,MOBILE,Android,Chrome,151.193.240.105,Côte d'Ivoire,YES,2026-04-16,2026-07-04
371,187,TABLET,iOS,Safari,135.250.184.120,Côte d'Ivoire,YES,2023-12-31,2026-07-04
372,188,DESKTOP,Windows,Firefox,184.186.180.209,Côte d'Ivoire,YES,2025-05-24,2026-07-24
373,189,DESKTOP,Windows,Safari,110.255.227.59,Côte d'Ivoire,YES,2022-05-09,2026-07-10
374,189,MOBILE,iOS,Safari,165.151.230.132,Côte d'Ivoire,YES,2021-10-19,2026-07-20
375,189,DESKTOP,iOS,Firefox,87.238.252.44,Côte d'Ivoire,YES,2023-07-31,2026-07-18
376,190,TABLET,Windows,Safari,199.191.244.141,Côte d'Ivoire,YES,2023-06-26,2026-07-01
377,190,TABLET,Android,Firefox,38.87.96.190,Côte d'Ivoire,YES,2024-06-04,2026-07-07
378,191,TABLET,macOS,Edge,82.92.59.102,Côte d'Ivoire,YES,2025-08-04,2026-07-06
379,192,TABLET,macOS,Safari,191.2.243.63,Côte d'Ivoire,YES,2025-05-22,2026-07-29
380,193,TABLET,Windows,Edge,69.18.8.253,Côte d'Ivoire,YES,2021-09-26,2026-07-12
381,194,DESKTOP,macOS,Firefox,114.100.110.175,Côte d'Ivoire,YES,2026-03-30,2026-07-29
382,194,MOBILE,macOS,Safari,9.199.107.223,Côte d'Ivoire,NO,2024-01-10,2026-07-11
383,195,TABLET,Android,Chrome,35.14.83.177,Côte d'Ivoire,YES,2023-08-08,2026-07-20
384,196,DESKTOP,Windows,Chrome,157.65.89.125,Côte d'Ivoire,YES,2022-02-09,2026-07-05
385,196,DESKTOP,iOS,Firefox,175.255.166.118,Côte d'Ivoire,YES,2026-02-18,2026-06-30
386,196,DESKTOP,Windows,Chrome,143.123.234.18,Côte d'Ivoire,YES,2022-10-18,2026-07-14
387,197,LAPTOP,Windows,Firefox,27.74.68.220,Côte d'Ivoire,YES,2023-08-15,2026-07-27
388,197,DESKTOP,Windows,Chrome,37.122.178.243,Côte d'Ivoire,YES,2026-01-10,2026-07-17
389,197,MOBILE,macOS,Firefox,65.77.40.64,Côte d'Ivoire,YES,2024-11-23,2026-07-22
390,198,TABLET,iOS,Edge,88.194.169.217,Côte d'Ivoire,YES,2024-09-30,2026-07-12
391,198,DESKTOP,Android,Chrome,187.109.80.32,Côte d'Ivoire,YES,2022-02-23,2026-07-16
392,199,TABLET,macOS,Safari,113.168.155.113,Côte d'Ivoire,YES,2024-05-27,2026-07-06
393,199,LAPTOP,Windows,Firefox,85.170.194.30,Côte d'Ivoire,YES,2023-01-23,2026-07-22
394,199,TABLET,Windows,Safari,192.91.234.4,Côte d'Ivoire,YES,2023-02-15,2026-07-06
395,200,DESKTOP,Android,Firefox,93.74.159.73,Côte d'Ivoire,YES,2021-11-20,2026-07-14
396,200,MOBILE,macOS,Firefox,102.204.65.209,Côte d'Ivoire,YES,2021-12-06,2026-07-15
397,201,MOBILE,macOS,Firefox,207.47.144.23,Côte d'Ivoire,NO,2026-03-12,2026-07-22
398,201,LAPTOP,Android,Safari,121.135.97.60,Côte d'Ivoire,YES,2024-01-03,2026-07-17
399,201,DESKTOP,iOS,Edge,209.135.156.80,Côte d'Ivoire,YES,2024-05-25,2026-07-13
400,202,MOBILE,iOS,Chrome,87.141.160.73,Côte d'Ivoire,YES,2025-04-16,2026-07-19
401,202,DESKTOP,iOS,Safari,188.95.100.218,Côte d'Ivoire,YES,2024-06-16,2026-07-09
402,202,DESKTOP,macOS,Chrome,31.235.182.44,Côte d'Ivoire,YES,2024-09-12,2026-07-25
403,203,LAPTOP,Windows,Safari,120.169.48.56,Côte d'Ivoire,YES,2025-03-08,2026-07-03
404,203,TABLET,iOS,Safari,21.198.76.172,Côte d'Ivoire,NO,2026-03-19,2026-07-14
405,203,TABLET,Windows,Firefox,37.31.217.92,Côte d'Ivoire,YES,2024-05-12,2026-07-14
406,204,LAPTOP,Windows,Firefox,59.69.124.91,Côte d'Ivoire,YES,2022-12-28,2026-07-21
407,205,TABLET,iOS,Safari,34.181.242.104,Côte d'Ivoire,YES,2024-07-28,2026-07-29
408,205,TABLET,Windows,Firefox,198.99.36.161,Côte d'Ivoire,YES,2022-01-23,2026-07-03
409,206,DESKTOP,macOS,Firefox,153.255.89.49,Côte d'Ivoire,NO,2024-08-30,2026-07-24
410,206,LAPTOP,Windows,Chrome,162.143.78.60,Côte d'Ivoire,YES,2021-11-02,2026-07-06
411,206,MOBILE,Windows,Safari,168.224.88.48,Côte d'Ivoire,YES,2021-11-14,2026-07-06
412,207,DESKTOP,iOS,Edge,87.113.236.249,Côte d'Ivoire,YES,2024-08-27,2026-07-18
413,207,TABLET,Windows,Edge,200.33.41.158,Côte d'Ivoire,YES,2022-11-17,2026-07-21
414,207,LAPTOP,iOS,Chrome,201.124.241.19,Côte d'Ivoire,YES,2025-05-08,2026-07-03
415,208,LAPTOP,iOS,Chrome,151.124.27.163,Côte d'Ivoire,YES,2024-12-16,2026-07-15
416,208,TABLET,macOS,Chrome,143.249.163.39,Côte d'Ivoire,YES,2022-07-16,2026-07-01
417,208,LAPTOP,Android,Edge,191.248.43.11,Côte d'Ivoire,YES,2025-12-23,2026-07-18
418,209,DESKTOP,iOS,Firefox,211.196.178.183,Côte d'Ivoire,YES,2023-10-20,2026-07-12
419,209,MOBILE,Android,Edge,141.187.133.144,Côte d'Ivoire,YES,2024-01-02,2026-07-23
420,210,MOBILE,iOS,Safari,102.138.252.99,Côte d'Ivoire,YES,2022-03-16,2026-07-21
421,210,LAPTOP,Android,Safari,111.31.44.232,Côte d'Ivoire,YES,2022-04-27,2026-07-15
422,210,LAPTOP,Windows,Chrome,132.39.246.59,Côte d'Ivoire,YES,2026-04-02,2026-07-26
423,211,MOBILE,Windows,Firefox,51.50.125.124,Côte d'Ivoire,YES,2022-11-30,2026-07-08
424,211,DESKTOP,iOS,Safari,163.150.126.96,Côte d'Ivoire,YES,2022-08-10,2026-07-09
425,211,MOBILE,Windows,Edge,163.201.171.225,Côte d'Ivoire,YES,2025-10-10,2026-07-01
426,212,TABLET,iOS,Chrome,55.156.61.151,Côte d'Ivoire,YES,2025-07-20,2026-07-26
427,212,TABLET,iOS,Edge,69.132.141.242,Côte d'Ivoire,YES,2022-02-18,2026-07-15
428,212,DESKTOP,macOS,Firefox,62.162.114.250,Côte d'Ivoire,YES,2026-01-17,2026-07-19
429,213,MOBILE,iOS,Edge,178.92.42.116,Côte d'Ivoire,YES,2022-08-22,2026-07-15
430,213,LAPTOP,Android,Firefox,156.204.97.210,Côte d'Ivoire,YES,2025-07-15,2026-07-25
431,213,DESKTOP,Windows,Firefox,43.165.72.181,Côte d'Ivoire,YES,2022-09-02,2026-07-21
432,214,MOBILE,Windows,Firefox,8.226.248.149,Côte d'Ivoire,YES,2022-08-18,2026-07-25
433,214,MOBILE,Android,Safari,106.162.111.119,Côte d'Ivoire,YES,2022-12-14,2026-07-15
434,214,DESKTOP,Windows,Chrome,205.205.195.93,Côte d'Ivoire,YES,2024-07-08,2026-07-25
435,215,TABLET,iOS,Edge,210.134.5.53,Côte d'Ivoire,NO,2023-09-15,2026-07-09
436,215,DESKTOP,iOS,Safari,145.144.155.17,Côte d'Ivoire,YES,2022-08-21,2026-07-14
437,216,TABLET,macOS,Safari,133.250.187.32,Côte d'Ivoire,YES,2025-11-06,2026-07-08
438,216,LAPTOP,iOS,Chrome,137.222.81.161,Côte d'Ivoire,YES,2023-01-11,2026-07-29
439,216,TABLET,Android,Chrome,34.162.237.109,Côte d'Ivoire,YES,2021-10-25,2026-07-03
440,217,LAPTOP,iOS,Edge,80.240.31.80,Côte d'Ivoire,YES,2023-05-14,2026-07-27
441,217,DESKTOP,Android,Edge,33.240.52.69,Côte d'Ivoire,YES,2025-10-23,2026-07-26
442,217,DESKTOP,Android,Safari,51.85.130.143,Côte d'Ivoire,YES,2025-09-06,2026-07-11
443,218,LAPTOP,macOS,Safari,166.127.90.224,Côte d'Ivoire,YES,2024-02-08,2026-07-22
444,218,DESKTOP,Windows,Chrome,67.213.157.126,Côte d'Ivoire,YES,2022-12-02,2026-07-21
445,219,LAPTOP,Android,Chrome,61.185.107.158,Côte d'Ivoire,YES,2023-04-23,2026-07-16
446,220,MOBILE,Android,Chrome,148.1.90.3,Côte d'Ivoire,NO,2024-04-16,2026-07-16
447,220,DESKTOP,Android,Firefox,193.66.243.199,Côte d'Ivoire,YES,2024-09-22,2026-07-24
448,220,LAPTOP,macOS,Firefox,3.70.198.80,Côte d'Ivoire,NO,2023-08-19,2026-07-22
449,221,DESKTOP,macOS,Safari,92.198.46.91,Côte d'Ivoire,YES,2023-09-07,2026-07-06
450,221,LAPTOP,Windows,Chrome,82.146.213.88,Côte d'Ivoire,YES,2024-11-03,2026-07-29
451,222,DESKTOP,iOS,Edge,42.56.132.239,Côte d'Ivoire,YES,2024-05-11,2026-07-28
452,222,MOBILE,Windows,Safari,182.19.30.246,Côte d'Ivoire,YES,2022-12-06,2026-07-24
453,222,DESKTOP,macOS,Edge,198.247.129.50,Côte d'Ivoire,YES,2025-10-25,2026-07-14
454,223,LAPTOP,Windows,Edge,18.225.174.160,Côte d'Ivoire,NO,2024-12-01,2026-07-24
455,223,MOBILE,Android,Safari,23.180.12.142,Côte d'Ivoire,YES,2023-05-28,2026-07-28
456,224,LAPTOP,iOS,Chrome,35.60.13.211,Côte d'Ivoire,YES,2023-12-20,2026-07-24
457,225,DESKTOP,Android,Edge,158.30.24.80,Côte d'Ivoire,YES,2024-01-02,2026-07-26
458,226,DESKTOP,iOS,Edge,70.225.59.112,Côte d'Ivoire,YES,2025-03-28,2026-07-06
459,226,MOBILE,iOS,Firefox,219.180.115.78,Côte d'Ivoire,YES,2025-01-01,2026-07-17
460,227,TABLET,Windows,Edge,67.70.42.229,Côte d'Ivoire,YES,2026-06-04,2026-07-27
461,227,LAPTOP,iOS,Safari,98.79.14.104,Côte d'Ivoire,YES,2022-03-14,2026-07-18
462,227,MOBILE,iOS,Safari,12.121.188.99,Côte d'Ivoire,YES,2022-08-02,2026-07-06
463,228,TABLET,macOS,Firefox,193.201.173.191,Côte d'Ivoire,YES,2024-09-30,2026-07-16
464,229,LAPTOP,Windows,Safari,3.118.97.132,Côte d'Ivoire,YES,2022-10-20,2026-07-09
465,229,DESKTOP,iOS,Edge,153.176.83.114,Côte d'Ivoire,YES,2025-10-29,2026-07-01
466,230,LAPTOP,macOS,Chrome,72.197.52.50,Côte d'Ivoire,YES,2024-05-28,2026-07-22
467,230,DESKTOP,iOS,Safari,10.98.15.154,Côte d'Ivoire,YES,2025-12-16,2026-07-06
468,230,LAPTOP,Windows,Chrome,52.98.203.200,Côte d'Ivoire,NO,2022-12-15,2026-07-19
469,231,MOBILE,iOS,Chrome,197.50.106.124,Côte d'Ivoire,YES,2024-06-08,2026-07-24
470,231,MOBILE,Android,Edge,175.235.52.184,Côte d'Ivoire,YES,2026-05-12,2026-07-14
471,232,LAPTOP,macOS,Edge,16.136.74.59,Côte d'Ivoire,YES,2024-09-15,2026-07-16
472,232,TABLET,Windows,Chrome,154.168.152.133,Côte d'Ivoire,YES,2024-03-10,2026-07-01
473,232,LAPTOP,Android,Safari,144.254.115.90,Côte d'Ivoire,NO,2026-06-27,2026-07-11
474,233,LAPTOP,macOS,Edge,191.95.214.34,Côte d'Ivoire,YES,2023-01-09,2026-07-25
475,233,TABLET,macOS,Safari,152.85.9.217,Côte d'Ivoire,YES,2022-10-31,2026-07-11
476,233,TABLET,Windows,Firefox,71.8.135.58,Côte d'Ivoire,YES,2023-03-13,2026-06-30
477,234,DESKTOP,Android,Safari,29.102.165.240,Côte d'Ivoire,YES,2022-11-11,2026-07-20
478,234,TABLET,iOS,Firefox,154.67.159.152,Côte d'Ivoire,YES,2025-11-04,2026-07-29
479,235,LAPTOP,iOS,Chrome,209.254.53.83,Côte d'Ivoire,YES,2022-10-01,2026-07-25
480,236,DESKTOP,Windows,Edge,103.76.217.200,Côte d'Ivoire,YES,2025-08-23,2026-07-25
481,236,LAPTOP,macOS,Edge,43.21.107.189,Côte d'Ivoire,YES,2025-06-26,2026-07-25
482,236,TABLET,Windows,Safari,54.172.163.82,Côte d'Ivoire,NO,2023-10-28,2026-07-29
483,237,DESKTOP,macOS,Edge,23.227.124.26,Côte d'Ivoire,YES,2023-12-12,2026-07-27
484,237,TABLET,iOS,Edge,51.12.29.241,Côte d'Ivoire,YES,2024-01-12,2026-07-10
485,237,DESKTOP,iOS,Chrome,159.75.211.150,Côte d'Ivoire,YES,2024-04-09,2026-07-23
486,238,MOBILE,Android,Safari,49.128.84.10,Côte d'Ivoire,YES,2024-01-09,2026-07-05
487,239,LAPTOP,Android,Edge,152.76.232.211,Côte d'Ivoire,YES,2024-12-05,2026-07-16
488,239,DESKTOP,Windows,Chrome,200.149.253.214,Côte d'Ivoire,YES,2024-01-17,2026-07-02
489,239,DESKTOP,macOS,Chrome,37.14.209.120,Côte d'Ivoire,YES,2024-07-09,2026-07-21
490,240,DESKTOP,Android,Chrome,158.169.60.20,Côte d'Ivoire,YES,2023-05-24,2026-07-09
491,240,TABLET,Windows,Chrome,174.43.71.161,Côte d'Ivoire,YES,2026-05-10,2026-07-13
492,240,DESKTOP,iOS,Chrome,79.80.101.191,Côte d'Ivoire,NO,2023-08-21,2026-07-02
493,241,LAPTOP,iOS,Edge,142.113.103.126,Côte d'Ivoire,YES,2023-07-22,2026-07-02
494,241,TABLET,Windows,Firefox,85.35.135.218,Côte d'Ivoire,YES,2025-08-04,2026-07-04
495,241,MOBILE,Windows,Safari,136.204.66.138,Côte d'Ivoire,YES,2021-08-14,2026-07-26
496,242,LAPTOP,Windows,Chrome,192.212.55.105,Côte d'Ivoire,YES,2025-01-13,2026-07-23
497,243,MOBILE,Android,Safari,22.97.241.124,Côte d'Ivoire,YES,2024-01-07,2026-07-15
498,243,DESKTOP,Android,Chrome,35.201.81.223,Côte d'Ivoire,YES,2022-05-02,2026-07-27
499,243,MOBILE,macOS,Safari,112.152.198.11,Côte d'Ivoire,YES,2023-01-23,2026-07-20
500,244,MOBILE,Android,Edge,213.160.15.160,Côte d'Ivoire,YES,2021-11-18,2026-07-19
501,244,DESKTOP,Windows,Chrome,162.251.33.230,Côte d'Ivoire,NO,2024-01-14,2026-07-01
502,245,TABLET,Android,Edge,70.222.3.183,Côte d'Ivoire,NO,2024-06-03,2026-07-13
503,245,TABLET,Android,Edge,31.206.33.106,Côte d'Ivoire,YES,2022-09-18,2026-07-24
504,245,DESKTOP,Android,Firefox,22.43.130.207,Côte d'Ivoire,YES,2022-07-13,2026-07-16
505,246,DESKTOP,Windows,Safari,111.87.182.178,Côte d'Ivoire,YES,2023-10-06,2026-07-09
506,247,MOBILE,Windows,Chrome,85.147.62.244,Côte d'Ivoire,YES,2024-01-31,2026-07-27
507,248,MOBILE,Windows,Safari,140.92.193.45,Côte d'Ivoire,NO,2023-01-25,2026-07-29
508,249,MOBILE,Windows,Safari,220.249.198.241,Côte d'Ivoire,YES,2025-03-18,2026-07-25
509,249,TABLET,macOS,Safari,57.167.64.127,Côte d'Ivoire,YES,2022-05-21,2026-07-08
510,250,DESKTOP,Android,Firefox,192.30.244.116,Côte d'Ivoire,YES,2024-04-29,2026-07-12
