transaction_id,customer_id,account_id,merchant_id,device_id,transaction_date,transaction_type,amount,location,is_fraud,fraud_reason
282,6491,13000,3060,15252,2025-06-05 20:51:55,PAYMENT,99628.87,Korhogo,0,
283,386,771,1498,18350,2026-01-03 16:15:44,TRANSFER,720979.5,Bouake,0,
284,8320,16711,3894,8558,2025-12-17 17:42:54,DEPOSIT,414106.66,Abidjan,0,
285,9673,19453,2285,5884,2025-05-17 00:10:21,WITHDRAWAL,312892.08,Yamoussoukro,0,
286,6506,13031,3232,1477,2025-07-06 05:53:14,DEPOSIT,953615.72,Abidjan,0,
287,6649,13320,4300,15022,2026-06-29 17:07:55,PAYMENT,93683.49,Yamoussoukro,0,
288,5636,11275,2127,11533,2025-09-05 23:25:22,PAYMENT,811863.4,Korhogo,0,
289,6863,13748,2367,4293,2025-07-16 15:25:18,PAYMENT,561902.54,San Pedro,0,
290,5055,10097,4182,16975,2024-11-01 22:47:30,PAYMENT,868158.1,Yamoussoukro,1,Suspicious merchant
291,196,384,2414,356,2025-02-08 12:24:20,TRANSFER,351970.36,San Pedro,0,
292,2106,4232,4863,7561,2025-01-21 11:46:19,PAYMENT,224632.75,Korhogo,0,
293,5778,11542,3373,12192,2024-09-18 16:38:21,WITHDRAWAL,367877.27,San Pedro,0,
294,2833,5678,3593,11183,2025-04-19 13:28:54,PAYMENT,845232.58,Yamoussoukro,0,
295,7043,14116,2932,2613,2024-08-16 07:13:01,WITHDRAWAL,29438.7,Yamoussoukro,0,
296,8286,16640,1092,3828,2025-10-30 21:58:45,WITHDRAWAL,921576.75,Bouake,0,
297,2821,5650,4409,15823,2025-10-04 04:57:20,DEPOSIT,566537.93,Abidjan,0,
298,4744,9472,1285,17001,2025-01-25 16:45:34,TRANSFER,92211.8,San Pedro,0,
299,1091,2195,2134,12012,2025-10-31 00:25:43,WITHDRAWAL,341225.53,Yamoussoukro,0,
300,9422,18945,2729,15933,2025-01-18 00:15:34,PAYMENT,776947.2,Bouake,0,
301,2030,4079,387,17697,2024-08-05 13:09:25,PAYMENT,157831.19,Yamoussoukro,0,
302,1676,3389,767,9254,2024-09-24 02:31:01,DEPOSIT,443391.42,San Pedro,0,
303,9655,19419,3748,10131,2026-01-31 18:13:17,TRANSFER,414476.65,Abidjan,0,
304,9277,18648,541,14353,2025-12-03 03:43:18,PAYMENT,345500.27,Korhogo,0,
305,9593,19293,1096,5923,2024-09-14 16:35:47,WITHDRAWAL,486889.44,San Pedro,0,
306,2985,5954,4485,7339,2025-01-24 18:53:39,PAYMENT,984453.44,Yamoussoukro,0,
307,2717,5444,4109,905,2024-09-21 07:32:35,TRANSFER,945351.43,Yamoussoukro,0,
308,8925,17915,3379,14302,2026-07-04 05:21:44,PAYMENT,328458.29,San Pedro,0,
309,9068,18233,4171,8688,2024-08-24 08:41:23,DEPOSIT,176106.95,Bouake,0,
310,6742,13498,3419,4588,2026-05-29 15:52:31,WITHDRAWAL,500512.22,Abidjan,0,
311,7244,14509,987,13039,2025-04-13 14:44:36,DEPOSIT,436501.49,Yamoussoukro,0,
312,2349,4712,4382,10777,2024-09-23 23:59:12,DEPOSIT,575971.28,San Pedro,0,
313,4104,8189,3831,11270,2025-09-03 07:40:29,DEPOSIT,289870.45,Yamoussoukro,0,
314,5882,11751,1517,19660,2025-01-31 19:50:16,DEPOSIT,172287.24,Yamoussoukro,0,
315,9183,18456,4911,14892,2025-03-04 06:18:08,PAYMENT,88585.82,Korhogo,0,
316,6999,14031,1469,18532,2026-01-01 13:45:34,PAYMENT,400749.59,Yamoussoukro,0,
317,7125,14272,374,15615,2025-08-11 23:53:31,TRANSFER,745931.92,Bouake,0,
318,1198,2420,3721,16993,2025-01-13 08:46:24,PAYMENT,76841.19,Bouake,0,
319,1774,3586,3632,19115,2025-09-22 19:09:32,WITHDRAWAL,905969.77,Bouake,0,
320,1710,3465,3498,636,2024-11-10 17:34:53,TRANSFER,236650.71,Bouake,0,
321,7016,14062,3551,16896,2026-02-12 19:22:44,PAYMENT,602597.79,San Pedro,0,
322,7029,14087,668,22,2026-07-27 14:21:33,DEPOSIT,464221.09,Korhogo,0,
323,5094,10165,2165,996,2026-06-16 07:55:21,WITHDRAWAL,643170.33,Yamoussoukro,0,
324,7096,14215,4573,11156,2025-10-17 12:07:29,PAYMENT,151381.92,Yamoussoukro,0,
325,5213,10403,1861,16571,2025-10-21 12:28:25,PAYMENT,796431.51,Abidjan,0,
326,3042,6067,4392,18813,2025-08-02 02:20:11,DEPOSIT,310752.65,Yamoussoukro,0,
327,9891,19890,3682,1059,2025-02-04 16:54:24,PAYMENT,831780.78,Abidjan,0,
328,1588,3208,3985,5162,2026-04-01 09:28:34,DEPOSIT,615200.88,Korhogo,0,
329,5012,10016,2234,6245,2025-08-02 07:57:52,PAYMENT,954254.36,Korhogo,0,
330,5943,11879,790,1786,2026-04-19 03:56:42,WITHDRAWAL,652011.54,Korhogo,0,
331,4430,8833,1351,13523,2025-06-12 03:15:27,PAYMENT,151285.65,Yamoussoukro,0,
332,7014,14058,1268,17500,2024-12-25 20:36:29,PAYMENT,982394.39,Bouake,0,
333,6604,13229,3002,1413,2024-10-12 05:28:13,DEPOSIT,39622.56,Korhogo,1,Suspicious merchant
334,8247,16559,2348,12554,2024-10-14 06:01:52,WITHDRAWAL,610000.5,Yamoussoukro,0,
335,2069,4156,1326,18905,2025-12-24 19:26:19,WITHDRAWAL,387722.85,Abidjan,0,
336,50,86,2255,17573,2025-06-30 18:29:11,WITHDRAWAL,789332.32,Abidjan,0,
337,252,497,186,16527,2025-05-02 03:41:43,DEPOSIT,558184.23,Korhogo,0,
338,8757,17571,1604,9927,2025-06-24 23:11:16,WITHDRAWAL,873343.02,Bouake,0,
339,7743,15516,4339,18813,2025-06-15 06:36:42,WITHDRAWAL,916788.08,Bouake,1,Multiple transactions
340,1152,2325,3468,175,2025-07-28 17:04:50,PAYMENT,595243.71,San Pedro,0,
341,7265,14550,1672,332,2026-06-01 22:11:38,WITHDRAWAL,643671.52,Korhogo,0,
342,5879,11745,1328,10514,2026-02-17 06:04:08,DEPOSIT,93906.24,Abidjan,0,
343,3852,7673,4736,12570,2024-09-11 00:56:02,TRANSFER,362916.37,San Pedro,1,Unusual location
344,2653,5316,2627,16912,2026-01-04 23:32:05,TRANSFER,192409.23,Yamoussoukro,0,
345,2460,4937,1456,19205,2025-12-20 12:24:11,PAYMENT,844506.17,Korhogo,0,
346,6634,13289,3666,12083,2025-12-14 20:46:25,PAYMENT,835202.27,Korhogo,0,
347,3039,6060,753,3038,2024-10-15 09:45:07,DEPOSIT,131483.52,Bouake,0,
348,1485,2984,931,9670,2024-09-16 01:00:43,TRANSFER,831429.38,Abidjan,0,
349,6377,12769,2657,4981,2025-06-08 16:30:52,TRANSFER,411153.18,Yamoussoukro,1,Suspicious merchant
350,1343,2696,3179,3049,2026-02-16 13:59:42,DEPOSIT,752514.97,Bouake,0,
351,2183,4384,1574,9268,2025-04-20 12:10:08,DEPOSIT,309813.16,Bouake,0,
352,6142,12282,4884,1816,2026-04-13 19:14:09,DEPOSIT,368157.04,Yamoussoukro,0,
353,5665,11325,3633,11529,2026-05-31 05:51:01,DEPOSIT,778234.98,Korhogo,1,Unknown device
354,3864,7699,1332,901,2024-10-23 20:01:56,WITHDRAWAL,138829.34,San Pedro,0,
355,8889,17846,2388,18420,2025-02-09 02:24:00,PAYMENT,874179.89,Korhogo,0,
356,5112,10198,1216,10613,2024-12-26 18:36:28,WITHDRAWAL,851240.47,Bouake,0,
357,4136,8249,4655,4032,2024-12-25 16:51:39,TRANSFER,273154.9,Abidjan,0,
358,8213,16495,310,16697,2025-09-20 12:12:03,TRANSFER,946440.06,Yamoussoukro,0,
359,5936,11868,2995,1524,2025-07-14 09:52:21,DEPOSIT,930506.69,Korhogo,0,
360,2103,4224,2071,3752,2024-11-16 20:17:50,DEPOSIT,374274.51,Bouake,1,Unusual location
361,9602,19314,3682,13408,2025-06-23 15:33:13,PAYMENT,28673.45,Yamoussoukro,0,
362,4946,9882,4133,4751,2024-12-20 11:34:29,TRANSFER,791484.95,San Pedro,0,
363,2252,4517,2701,10499,2025-03-04 07:34:04,TRANSFER,696223.95,San Pedro,0,
364,9561,19226,4837,5445,2025-07-25 07:07:20,PAYMENT,448877.17,Abidjan,0,
365,7509,15037,1667,12454,2025-02-09 23:50:22,TRANSFER,256295.97,Korhogo,0,
366,7798,15622,2558,5100,2026-06-10 04:42:34,PAYMENT,528007.62,Bouake,0,
367,5451,10896,3999,7177,2026-07-18 02:01:41,PAYMENT,301500.62,Korhogo,0,
368,9089,18275,1792,18079,2024-09-27 12:23:10,PAYMENT,457385.06,San Pedro,0,
369,1133,2287,1659,19161,2025-07-10 03:39:56,PAYMENT,596940.67,Korhogo,0,
370,5153,10283,2271,18830,2026-04-19 13:44:10,TRANSFER,242317.17,Abidjan,0,
371,1437,2891,4918,724,2026-05-30 23:49:15,TRANSFER,615002.18,Bouake,0,
372,1553,3131,4127,4462,2026-05-26 19:29:21,PAYMENT,664539.12,Yamoussoukro,0,
373,3640,7242,4713,8061,2025-10-01 09:55:02,PAYMENT,68145.48,San Pedro,0,
374,4275,8520,1857,13645,2024-10-15 00:15:39,DEPOSIT,44012.66,Abidjan,1,Unusual location
375,552,1095,1734,18435,2024-09-08 06:08:41,PAYMENT,357415.33,Abidjan,0,
376,6351,12706,3112,5490,2025-12-19 11:58:18,WITHDRAWAL,771615.62,Yamoussoukro,0,
377,9379,18850,1470,7171,2025-09-23 20:23:58,TRANSFER,546240.74,San Pedro,0,
378,1492,2997,678,19011,2026-05-11 07:47:37,DEPOSIT,980828.78,Bouake,0,
379,1461,2933,4325,635,2024-08-11 10:12:58,DEPOSIT,63568.99,Bouake,0,
380,3128,6232,2879,13503,2024-10-11 09:39:14,TRANSFER,44284.37,Yamoussoukro,0,
381,8046,16154,4659,6853,2026-07-20 11:50:31,DEPOSIT,933404.29,San Pedro,1,Suspicious merchant
382,6935,13906,1713,12555,2026-03-08 06:35:20,TRANSFER,253687.11,Abidjan,0,
383,6327,12656,4025,11051,2026-05-21 03:56:42,WITHDRAWAL,865865.38,Yamoussoukro,0,
384,3504,6971,3925,3549,2025-01-30 13:32:35,DEPOSIT,437232.91,San Pedro,0,
385,9098,18286,797,7368,2024-12-07 03:22:25,TRANSFER,339367.11,San Pedro,0,
386,3542,7048,4868,6248,2025-06-11 15:13:01,WITHDRAWAL,367663.25,San Pedro,0,
387,5819,11625,1718,17987,2025-08-12 04:07:00,TRANSFER,79387.54,Yamoussoukro,0,
388,3299,6580,3648,15971,2025-08-08 20:16:52,WITHDRAWAL,103046.61,Yamoussoukro,0,
389,4135,8247,1901,201,2025-01-12 23:38:54,DEPOSIT,446192.81,San Pedro,0,
390,533,1056,1712,12920,2026-06-02 13:21:41,PAYMENT,351871.21,Yamoussoukro,0,
391,3511,6984,4521,116,2025-06-07 11:02:34,DEPOSIT,615044.06,Abidjan,0,
392,6279,12552,2333,19406,2026-07-01 21:51:51,DEPOSIT,75503.64,Bouake,0,
393,1344,2698,3262,6076,2024-09-14 12:09:11,TRANSFER,952813.0,San Pedro,0,
394,3618,7196,2821,1996,2024-12-05 20:10:06,PAYMENT,35281.57,Yamoussoukro,0,
395,2682,5376,3221,19826,2025-05-21 07:40:51,PAYMENT,362469.51,San Pedro,0,
396,6549,13114,739,16621,2024-08-01 15:17:20,WITHDRAWAL,948849.12,Abidjan,0,
397,1349,2708,4510,3784,2025-05-30 05:05:56,WITHDRAWAL,574134.82,Yamoussoukro,0,
398,6572,13158,2614,12288,2025-02-21 22:51:11,PAYMENT,249986.85,Bouake,0,
399,9480,19059,4382,271,2026-07-20 14:39:31,DEPOSIT,499294.44,Abidjan,0,
400,2556,5130,4193,6906,2026-03-31 23:14:43,WITHDRAWAL,262145.79,Bouake,0,
401,5587,11169,2806,3295,2026-04-01 18:58:55,WITHDRAWAL,996366.93,San Pedro,0,
402,3622,7203,1069,8555,2025-07-19 09:04:50,TRANSFER,200578.25,San Pedro,0,
403,9004,18093,3630,12193,2025-03-09 12:32:27,DEPOSIT,173070.04,Yamoussoukro,1,Unusual location
404,2340,4696,3350,9891,2025-06-24 12:32:27,WITHDRAWAL,709685.72,Bouake,0,
405,9182,18455,4317,5709,2026-01-23 00:31:00,TRANSFER,711953.2,Korhogo,0,
406,8997,18073,1414,13878,2026-02-18 08:42:57,TRANSFER,224629.49,Bouake,0,
407,3302,6587,3713,8024,2026-03-31 10:01:38,PAYMENT,790477.87,Korhogo,0,
408,2066,4150,1866,16896,2025-10-05 15:22:56,TRANSFER,369226.71,Abidjan,0,
409,9716,19539,3318,12125,2025-12-27 01:17:07,DEPOSIT,66215.23,Korhogo,1,Multiple transactions
410,9324,18751,1491,15550,2026-02-08 23:12:39,DEPOSIT,411089.72,Abidjan,0,
411,5138,10250,4441,14988,2025-08-12 23:19:21,WITHDRAWAL,125764.12,San Pedro,0,
412,4144,8261,3141,19264,2024-11-28 04:43:55,WITHDRAWAL,466100.28,Korhogo,0,
413,6298,12590,537,11363,2024-12-25 11:03:46,TRANSFER,639974.03,Bouake,0,
414,9656,19420,1329,17460,2025-03-18 10:08:41,PAYMENT,432901.98,Korhogo,0,
415,903,1811,4690,8977,2025-01-16 01:20:55,TRANSFER,153438.96,Bouake,0,
416,6910,13855,2024,16462,2024-09-14 09:19:03,WITHDRAWAL,346350.07,Yamoussoukro,0,
417,6093,12184,531,2542,2025-10-23 19:48:47,WITHDRAWAL,196703.77,Yamoussoukro,0,
418,9448,18996,4947,12295,2026-02-22 10:14:42,PAYMENT,614621.06,Bouake,0,
419,4545,9070,1132,16149,2025-09-25 02:21:40,TRANSFER,592012.54,Korhogo,0,
420,6154,12306,2187,1338,2024-09-16 07:26:29,WITHDRAWAL,720772.45,Korhogo,0,
421,936,1883,3457,17711,2026-03-03 22:23:06,PAYMENT,41673.71,Korhogo,0,
422,9011,18110,2970,17685,2025-03-31 13:07:38,TRANSFER,265023.58,San Pedro,0,
423,1364,2739,2023,5731,2024-09-13 08:44:52,PAYMENT,618299.37,Korhogo,0,
424,9024,18135,4187,13495,2024-09-07 21:49:51,WITHDRAWAL,290026.82,San Pedro,0,
425,2709,5428,4861,8755,2025-10-27 16:58:10,PAYMENT,297785.15,Bouake,0,
426,7174,14371,1714,13409,2025-08-05 07:05:31,DEPOSIT,439885.7,Yamoussoukro,0,
427,4773,9527,701,8914,2025-08-25 12:55:13,WITHDRAWAL,606856.93,Yamoussoukro,0,
428,5121,10212,4310,17779,2026-07-15 01:43:41,WITHDRAWAL,734332.65,Yamoussoukro,1,Unknown device
429,4179,8335,2434,17408,2026-05-24 06:57:39,PAYMENT,515222.64,San Pedro,0,
430,1225,2474,4121,12858,2025-09-16 12:01:07,DEPOSIT,122960.65,Abidjan,0,
431,3157,6295,4295,14573,2024-11-30 05:52:07,DEPOSIT,51079.99,San Pedro,0,
432,7735,15499,3928,5048,2024-09-13 03:25:19,TRANSFER,248646.15,Korhogo,0,
433,7351,14727,4036,19867,2025-08-29 09:43:09,TRANSFER,721267.86,San Pedro,0,
434,4222,8422,355,15397,2024-10-01 04:29:45,DEPOSIT,995971.43,Yamoussoukro,0,
435,8546,17151,2223,12665,2026-05-23 05:17:07,PAYMENT,497621.59,Korhogo,0,
436,5598,11192,4186,18551,2024-12-22 07:08:18,TRANSFER,457502.03,Yamoussoukro,0,
437,8420,16906,2849,2648,2024-09-22 04:26:24,WITHDRAWAL,49133.8,San Pedro,0,
438,1993,4008,3455,14754,2025-11-05 03:22:07,PAYMENT,286105.51,San Pedro,0,
439,8579,17214,4411,10745,2024-09-21 17:59:33,WITHDRAWAL,134367.98,San Pedro,0,
440,6964,13964,860,14681,2026-01-06 09:59:04,DEPOSIT,366254.38,Korhogo,0,
441,1072,2153,1039,3444,2026-05-31 08:35:04,WITHDRAWAL,195057.97,Korhogo,0,
442,3853,7675,438,11847,2025-01-29 15:37:43,WITHDRAWAL,450629.2,Korhogo,0,
443,5587,11169,2221,10955,2025-06-09 14:01:55,PAYMENT,680558.44,Abidjan,0,
444,3740,7443,3125,19703,2024-11-01 01:57:31,WITHDRAWAL,394206.76,Yamoussoukro,0,
445,3938,7853,1520,1864,2026-06-22 11:16:07,TRANSFER,755087.69,San Pedro,0,
446,9197,18482,4845,1257,2025-10-16 10:37:46,PAYMENT,500327.86,Yamoussoukro,0,
447,2956,5898,3715,15477,2025-02-07 04:53:49,DEPOSIT,804063.87,Korhogo,0,
448,8336,16743,4296,17078,2025-10-23 14:56:37,WITHDRAWAL,140211.1,Korhogo,0,
449,799,1608,4074,14070,2025-11-04 17:45:02,WITHDRAWAL,739449.7,Korhogo,0,
450,2219,4454,3734,9438,2024-08-30 19:56:54,DEPOSIT,828375.24,Yamoussoukro,0,
451,6484,12985,4474,17599,2025-11-24 01:13:06,PAYMENT,475155.15,Abidjan,0,
452,5523,11043,4807,9801,2024-10-02 15:23:30,WITHDRAWAL,979908.08,Abidjan,0,
453,925,1856,2527,19403,2025-06-21 14:01:44,WITHDRAWAL,597111.16,Korhogo,1,Suspicious merchant
454,9080,18255,4192,17101,2025-12-23 13:26:03,PAYMENT,227929.45,Bouake,0,
455,8852,17773,4636,6963,2025-10-27 07:33:01,DEPOSIT,524470.22,Bouake,0,
456,4208,8392,694,14918,2025-10-12 23:42:13,PAYMENT,32054.73,San Pedro,0,
457,77,141,3185,12466,2025-09-10 00:29:11,TRANSFER,314035.64,Bouake,0,
458,4757,9496,744,12828,2025-04-02 16:40:17,DEPOSIT,410672.22,Abidjan,0,
459,1643,3315,4299,3604,2026-07-26 23:17:52,TRANSFER,705922.34,San Pedro,0,
460,8844,17751,3895,10287,2025-02-18 12:08:06,WITHDRAWAL,525714.41,Korhogo,1,Multiple transactions
461,1008,2029,2998,7767,2025-01-05 14:46:39,WITHDRAWAL,342655.85,Yamoussoukro,0,
462,6351,12706,1602,11696,2026-01-02 03:42:26,TRANSFER,610271.54,Korhogo,1,Unusual location
463,3966,7907,3417,17239,2026-02-07 05:53:35,WITHDRAWAL,298849.91,Bouake,0,
464,269,542,2226,1928,2025-03-31 23:55:19,DEPOSIT,690394.79,Yamoussoukro,0,
465,2625,5261,2745,3157,2025-02-01 08:32:20,WITHDRAWAL,560707.35,Korhogo,0,
466,9147,18386,466,10805,2025-02-22 06:31:25,DEPOSIT,676783.93,San Pedro,0,
467,5026,10043,4113,9394,2025-06-03 09:05:35,TRANSFER,818468.27,Yamoussoukro,0,
468,2535,5091,1386,19426,2024-11-09 14:51:29,PAYMENT,955336.06,San Pedro,0,
469,579,1151,2512,6611,2026-01-03 16:19:24,DEPOSIT,656144.06,Korhogo,0,
470,1566,3158,711,3363,2025-12-14 08:07:01,WITHDRAWAL,271497.16,Korhogo,0,
471,8223,16512,3636,100,2025-03-20 23:27:40,TRANSFER,741020.53,Korhogo,0,
472,4449,8876,4929,5741,2025-07-21 02:23:38,TRANSFER,226058.81,San Pedro,0,
473,90,173,1204,5082,2025-04-02 13:04:49,DEPOSIT,330628.48,Bouake,0,
474,3148,6273,4221,11434,2026-07-22 13:16:01,TRANSFER,5678.86,San Pedro,0,
475,1403,2822,3814,16524,2026-03-06 22:52:48,TRANSFER,477709.8,Yamoussoukro,0,
476,9723,19553,1558,6662,2026-07-27 18:27:42,PAYMENT,321507.12,Abidjan,0,
477,3142,6259,534,2329,2024-09-25 07:24:43,TRANSFER,652472.58,Abidjan,0,
478,9357,18806,2999,6853,2024-08-07 04:45:46,TRANSFER,913273.11,Bouake,0,
479,3534,7034,4780,14638,2025-07-21 22:10:17,PAYMENT,933955.65,San Pedro,1,Multiple transactions
480,6653,13329,3376,894,2025-11-25 10:21:28,WITHDRAWAL,186718.48,Abidjan,0,
481,7121,14264,4861,15159,2025-10-11 06:04:20,PAYMENT,298743.01,Yamoussoukro,0,
482,4448,8874,1690,14696,2024-10-16 14:53:45,DEPOSIT,284919.37,Bouake,0,
483,5187,10352,615,4270,2024-09-25 20:47:20,DEPOSIT,851134.21,Abidjan,0,
484,4136,8249,1625,1026,2025-09-21 13:20:31,DEPOSIT,331018.75,Bouake,0,
485,9242,18572,3958,8787,2025-01-12 12:35:40,WITHDRAWAL,14577.15,Korhogo,0,
486,2917,5831,2978,7771,2025-08-27 21:29:04,TRANSFER,674563.94,San Pedro,0,
487,9360,18811,1218,4068,2025-02-21 22:48:15,WITHDRAWAL,827076.33,Abidjan,0,
488,7937,15937,1539,5228,2024-11-10 20:16:46,TRANSFER,185188.81,Bouake,0,
489,1082,2177,1693,13810,2026-07-25 20:19:33,DEPOSIT,7326.71,Yamoussoukro,0,
490,7451,14920,4000,2855,2025-04-28 01:06:23,WITHDRAWAL,954057.81,Korhogo,0,
491,9637,19383,4473,1183,2026-06-15 03:36:31,WITHDRAWAL,11930.02,Abidjan,0,
492,6952,13941,2127,16134,2024-09-22 09:28:23,DEPOSIT,667952.22,San Pedro,0,
493,8370,16807,1872,12907,2026-06-13 21:53:44,WITHDRAWAL,686230.58,Yamoussoukro,0,
494,231,451,4632,3876,2025-02-05 16:54:06,TRANSFER,367860.13,Bouake,0,
495,6318,12634,4414,3757,2025-05-13 23:35:40,DEPOSIT,478442.81,Korhogo,0,
496,4632,9244,312,255,2025-03-09 07:39:37,DEPOSIT,373938.03,Bouake,0,
497,5645,11291,4393,2439,2024-11-30 11:43:27,PAYMENT,761978.69,Korhogo,0,
498,1183,2393,7,4775,2025-07-06 07:27:45,PAYMENT,703914.24,Abidjan,0,
499,9069,18234,1492,8024,2026-05-09 13:14:33,TRANSFER,62227.17,Bouake,0,
500,3341,6660,2767,8553,2025-09-25 21:25:37,DEPOSIT,164954.89,Bouake,0,
501,799,1608,1544,10747,2026-01-28 10:02:42,DEPOSIT,717059.51,Korhogo,0,
502,9059,18213,1363,1282,2025-03-22 22:26:18,PAYMENT,445759.95,Korhogo,0,
503,4064,8111,2126,16686,2025-11-18 01:36:36,PAYMENT,415716.86,Yamoussoukro,0,
504,5764,11517,1111,12609,2026-04-18 20:32:37,DEPOSIT,723418.44,Abidjan,0,
505,9228,18550,2221,8321,2025-12-20 22:06:44,PAYMENT,745931.58,Yamoussoukro,0,
506,2489,5000,4347,11394,2025-09-14 19:16:46,PAYMENT,700534.69,Abidjan,0,
507,6270,12536,809,16030,2024-08-06 00:56:36,DEPOSIT,986144.18,San Pedro,0,
508,3072,6121,4583,6454,2025-12-31 16:58:57,TRANSFER,180391.34,San Pedro,0,
509,8108,16269,885,15703,2026-04-26 15:02:07,DEPOSIT,374773.69,San Pedro,0,
510,5645,11290,3987,6983,2025-10-04 17:38:46,TRANSFER,375957.71,Yamoussoukro,0,
511,1935,3899,3807,4745,2025-03-20 11:56:04,DEPOSIT,119073.85,Bouake,0,
512,5003,10000,3735,17416,2026-07-24 16:18:06,PAYMENT,834904.2,Korhogo,1,Multiple transactions
513,7189,14402,307,4953,2025-12-28 05:34:20,DEPOSIT,424415.97,Bouake,0,
514,3667,7294,1070,8631,2024-10-19 10:06:09,TRANSFER,460894.97,Abidjan,0,
515,5776,11540,4898,16580,2026-07-30 06:02:02,DEPOSIT,32701.21,Abidjan,0,
516,409,818,2255,14393,2026-06-13 00:35:00,PAYMENT,241045.96,Abidjan,0,
517,2688,5389,2214,5564,2024-11-12 06:28:41,PAYMENT,446717.85,Abidjan,0,
518,2503,5030,1201,8699,2025-02-21 09:06:44,TRANSFER,402564.22,Abidjan,0,
519,2490,5003,3121,18680,2024-10-28 14:51:23,WITHDRAWAL,140565.51,Korhogo,0,
520,1601,3237,1007,16182,2026-06-22 00:33:26,WITHDRAWAL,319244.24,Bouake,0,
521,3724,7406,2617,6572,2024-10-22 02:24:19,TRANSFER,985702.71,Yamoussoukro,0,
522,4994,9979,2368,3820,2026-02-27 14:45:37,TRANSFER,61427.16,San Pedro,0,
523,4110,8198,1198,1456,2025-10-03 15:56:47,PAYMENT,556072.74,Korhogo,1,Multiple transactions
524,396,790,2818,3457,2024-11-28 16:52:09,DEPOSIT,319075.09,Yamoussoukro,0,
525,1892,3819,966,250,2025-02-27 12:02:56,DEPOSIT,376771.96,Bouake,0,
526,4629,9238,1600,12837,2025-03-06 19:25:40,TRANSFER,301086.05,Abidjan,0,
527,5276,10533,2211,6312,2025-11-12 17:57:19,DEPOSIT,562604.76,Bouake,0,
528,5317,10618,3430,12667,2025-01-10 13:31:53,WITHDRAWAL,388724.84,Abidjan,0,
529,5391,10772,2401,12774,2026-02-08 08:22:15,WITHDRAWAL,922264.99,Bouake,0,
530,1605,3244,1531,1050,2025-04-23 06:51:43,DEPOSIT,52010.86,Korhogo,0,
531,1309,2634,1526,12393,2025-01-05 02:26:21,PAYMENT,40027.78,Korhogo,0,
532,2047,4111,1239,5034,2026-01-15 22:59:08,TRANSFER,724443.09,Yamoussoukro,0,
533,2669,5345,1575,1890,2025-12-05 14:09:45,PAYMENT,303536.43,Bouake,0,
534,3338,6653,4621,2024,2026-05-24 10:33:27,PAYMENT,962096.52,San Pedro,0,
535,6318,12633,1324,13784,2025-02-21 00:07:36,TRANSFER,914484.08,Bouake,0,
536,7969,16003,3657,18323,2025-08-27 12:37:04,WITHDRAWAL,552303.25,Korhogo,0,
537,7202,14432,4648,9225,2025-08-14 10:00:14,WITHDRAWAL,648896.98,Korhogo,0,
538,2690,5393,278,7155,2025-02-11 00:20:58,DEPOSIT,882870.55,San Pedro,0,
539,6932,13901,1721,13438,2026-07-04 03:48:20,WITHDRAWAL,761748.15,Yamoussoukro,0,
540,2449,4917,1565,3767,2026-07-06 08:25:18,PAYMENT,313265.56,Bouake,0,
541,4415,8803,4028,11644,2026-05-19 03:37:36,PAYMENT,741381.75,Korhogo,0,
542,7629,15280,2952,84,2024-09-08 10:04:13,DEPOSIT,579353.35,Bouake,0,
543,162,317,430,6660,2024-10-10 15:40:42,DEPOSIT,330200.35,Bouake,0,
544,314,626,3936,19776,2025-12-05 15:01:45,WITHDRAWAL,499551.83,San Pedro,0,
545,3289,6558,4304,18417,2025-06-24 23:08:05,DEPOSIT,966525.01,Yamoussoukro,0,
546,4413,8800,1442,15771,2026-05-06 03:16:45,DEPOSIT,169681.08,Korhogo,0,
547,64,113,804,3360,2025-03-02 20:48:12,PAYMENT,990328.38,Abidjan,0,
548,2276,4565,1732,18467,2024-09-03 04:56:49,PAYMENT,945215.52,San Pedro,0,
549,98,186,1600,19655,2024-08-02 17:12:24,TRANSFER,137922.78,Bouake,0,
550,379,757,3899,14260,2025-04-16 01:03:17,DEPOSIT,9636.89,Korhogo,0,
551,2860,5731,2813,8363,2026-03-21 21:48:52,DEPOSIT,637909.73,Abidjan,0,
552,5793,11574,2944,16439,2024-11-09 13:45:55,DEPOSIT,7109.05,Korhogo,0,
553,1873,3779,4648,1741,2025-12-07 19:45:51,WITHDRAWAL,722331.63,San Pedro,0,
554,9526,19152,2739,3122,2025-02-19 10:18:37,TRANSFER,806264.62,Abidjan,0,
555,7122,14265,2022,7026,2024-12-03 11:12:59,TRANSFER,524623.21,Korhogo,0,
556,8631,17315,2612,3522,2026-02-26 16:39:21,WITHDRAWAL,252791.99,San Pedro,0,
557,6439,12890,497,5261,2025-07-09 03:31:16,DEPOSIT,79479.73,Bouake,0,
558,8613,17279,524,15227,2025-10-02 11:10:43,TRANSFER,990237.92,Abidjan,0,
559,3981,7943,827,16216,2026-01-30 01:42:17,PAYMENT,653908.85,San Pedro,0,
560,1275,2564,1516,7947,2025-06-28 03:46:20,DEPOSIT,377480.98,Abidjan,0,
561,5004,10001,240,8676,2025-10-09 15:10:19,PAYMENT,702993.73,San Pedro,0,
562,3744,7454,4713,4098,2024-08-07 11:21:59,WITHDRAWAL,645084.79,Abidjan,0,
