merchant_id,merchant_name,merchant_type,city,country,registration_date,risk_level
300,Pineau,CLOTHING,Man,Côte d'Ivoire,2017-01-18,MEDIUM
301,Rocher Dupuis S.A.S.,E_COMMERCE,San Pedro,Côte d'Ivoire,2018-02-02,LOW
302,Diallo Bouchet SA,E_COMMERCE,Man,Côte d'Ivoire,2016-12-27,LOW
303,Munoz,E_COMMERCE,Korhogo,Côte d'Ivoire,2025-05-18,LOW
304,Collin,TELECOM,Abidjan,Côte d'Ivoire,2022-11-13,LOW
305,Costa Da Silva S.A.,TRANSPORT,Man,Côte d'Ivoire,2020-02-14,LOW
306,Roussel,E_COMMERCE,Abidjan,Côte d'Ivoire,2026-06-13,LOW
307,Roussel,CLOTHING,Korhogo,Côte d'Ivoire,2020-07-10,HIGH
308,Garcia,E_COMMERCE,Korhogo,Côte d'Ivoire,2023-11-13,LOW
309,Lejeune Bègue S.A.,PHARMACY,San Pedro,Côte d'Ivoire,2012-11-05,LOW
310,Aubry,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-05-02,LOW
311,Delahaye,CLOTHING,San Pedro,Côte d'Ivoire,2012-12-10,LOW
312,Parent,TELECOM,Abidjan,Côte d'Ivoire,2026-03-12,LOW
313,Prévost,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2022-03-28,LOW
314,Allard,RESTAURANT,Daloa,Côte d'Ivoire,2012-03-09,LOW
315,Huet et Fils,TRANSPORT,Man,Côte d'Ivoire,2023-03-21,LOW
316,Dumas,TRANSPORT,Daloa,Côte d'Ivoire,2024-04-12,MEDIUM
317,Gay SA,SUPERMARKET,San Pedro,Côte d'Ivoire,2024-07-05,LOW
318,Hebert S.A.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2023-05-20,LOW
319,Leroy,TRANSPORT,Daloa,Côte d'Ivoire,2012-05-10,LOW
320,Lefèvre,SUPERMARKET,Man,Côte d'Ivoire,2016-07-25,MEDIUM
321,Besson,TELECOM,San Pedro,Côte d'Ivoire,2018-11-26,LOW
322,Moulin Laporte S.A.R.L.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2021-03-15,LOW
323,Picard Roger SA,TELECOM,Man,Côte d'Ivoire,2021-12-11,LOW
324,Legendre,SUPERMARKET,Bouake,Côte d'Ivoire,2023-03-13,LOW
325,Mahe Guillon S.A.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2015-07-11,LOW
326,Diaz,TELECOM,Abidjan,Côte d'Ivoire,2015-11-24,LOW
327,Adam,CLOTHING,Daloa,Côte d'Ivoire,2022-12-02,LOW
328,Turpin SARL,PHARMACY,Yamoussoukro,Côte d'Ivoire,2023-02-07,LOW
329,Legrand Pichon SARL,ELECTRONICS,San Pedro,Côte d'Ivoire,2021-07-28,LOW
330,Riou,RESTAURANT,San Pedro,Côte d'Ivoire,2018-10-17,MEDIUM
331,Pineau,PHARMACY,San Pedro,Côte d'Ivoire,2025-12-15,MEDIUM
332,Philippe,E_COMMERCE,Korhogo,Côte d'Ivoire,2018-02-13,MEDIUM
333,Gautier,TRANSPORT,Daloa,Côte d'Ivoire,2015-08-11,LOW
334,Masse,TELECOM,Bouake,Côte d'Ivoire,2017-09-06,LOW
335,Bonnin,PHARMACY,San Pedro,Côte d'Ivoire,2016-08-06,LOW
336,Delmas S.A.R.L.,CLOTHING,Korhogo,Côte d'Ivoire,2016-03-30,MEDIUM
337,Moreno et Fils,PHARMACY,Daloa,Côte d'Ivoire,2024-10-25,LOW
338,Seguin et Fils,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2020-01-10,MEDIUM
339,Diallo,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2025-03-01,MEDIUM
340,Seguin Benard S.A.,E_COMMERCE,Man,Côte d'Ivoire,2022-05-28,LOW
341,Legendre Deschamps et Fils,CLOTHING,Korhogo,Côte d'Ivoire,2024-06-05,HIGH
342,Techer Pereira et Fils,TELECOM,Daloa,Côte d'Ivoire,2022-07-28,LOW
343,Ruiz S.A.R.L.,ELECTRONICS,San Pedro,Côte d'Ivoire,2012-02-22,LOW
344,Foucher,ELECTRONICS,Daloa,Côte d'Ivoire,2013-10-23,LOW
345,Collet SARL,TELECOM,Yamoussoukro,Côte d'Ivoire,2024-04-16,MEDIUM
346,Roger,FUEL_STATION,Korhogo,Côte d'Ivoire,2014-12-28,LOW
347,Gimenez Poulain S.A.S.,TRANSPORT,Abidjan,Côte d'Ivoire,2020-02-11,LOW
348,Gaillard,TELECOM,Man,Côte d'Ivoire,2015-12-12,MEDIUM
349,Collet,TRANSPORT,San Pedro,Côte d'Ivoire,2024-04-10,HIGH
350,Noël,PHARMACY,San Pedro,Côte d'Ivoire,2019-07-18,HIGH
351,Blanchard S.A.,PHARMACY,Korhogo,Côte d'Ivoire,2026-03-17,HIGH
352,Pascal,HOTEL,Daloa,Côte d'Ivoire,2017-10-18,LOW
353,Delaunay SA,TELECOM,Abidjan,Côte d'Ivoire,2016-01-28,LOW
354,De Sousa SARL,TELECOM,Abidjan,Côte d'Ivoire,2023-01-08,MEDIUM
355,Mary,TRANSPORT,Daloa,Côte d'Ivoire,2018-01-21,LOW
356,Nicolas,PHARMACY,Abidjan,Côte d'Ivoire,2023-01-21,LOW
357,Georges Laurent S.A.S.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2021-02-15,LOW
358,Bourdon,TRANSPORT,Man,Côte d'Ivoire,2015-05-05,LOW
359,Bousquet S.A.R.L.,HOTEL,Daloa,Côte d'Ivoire,2023-07-03,LOW
360,Delahaye,ELECTRONICS,San Pedro,Côte d'Ivoire,2018-07-10,HIGH
361,Joly SA,TELECOM,Daloa,Côte d'Ivoire,2012-03-17,LOW
362,Teixeira,CLOTHING,Abidjan,Côte d'Ivoire,2013-07-20,LOW
363,Huet S.A.S.,E_COMMERCE,Bouake,Côte d'Ivoire,2013-11-18,MEDIUM
364,De Sousa,TRANSPORT,Abidjan,Côte d'Ivoire,2017-11-20,MEDIUM
365,Coste,RESTAURANT,San Pedro,Côte d'Ivoire,2024-03-15,LOW
366,Legros Bègue SA,E_COMMERCE,Abidjan,Côte d'Ivoire,2025-10-04,LOW
367,Chauvet,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2018-07-08,LOW
368,David,TRANSPORT,Bouake,Côte d'Ivoire,2023-04-27,LOW
369,Carpentier,TRANSPORT,Korhogo,Côte d'Ivoire,2019-02-13,LOW
370,Huet,PHARMACY,Bouake,Côte d'Ivoire,2026-02-16,LOW
371,Perrin,CLOTHING,Daloa,Côte d'Ivoire,2023-03-29,LOW
372,Devaux,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-07-18,MEDIUM
373,Bonnet,PHARMACY,Bouake,Côte d'Ivoire,2018-05-07,LOW
374,Aubert,E_COMMERCE,San Pedro,Côte d'Ivoire,2013-08-27,LOW
375,Robin,SUPERMARKET,Daloa,Côte d'Ivoire,2022-11-07,LOW
376,Clerc Riou S.A.S.,E_COMMERCE,Man,Côte d'Ivoire,2011-12-09,LOW
377,Le Roux S.A.,RESTAURANT,San Pedro,Côte d'Ivoire,2013-09-19,MEDIUM
378,Muller Salmon S.A.S.,CLOTHING,Yamoussoukro,Côte d'Ivoire,2015-02-06,LOW
379,Rey Boulanger S.A.,TRANSPORT,Man,Côte d'Ivoire,2024-12-28,LOW
380,Baron S.A.,E_COMMERCE,Bouake,Côte d'Ivoire,2013-10-14,HIGH
381,Roger,TELECOM,Abidjan,Côte d'Ivoire,2013-06-12,LOW
382,Payet SA,CLOTHING,Yamoussoukro,Côte d'Ivoire,2017-09-02,LOW
383,Pruvost Breton SA,E_COMMERCE,Abidjan,Côte d'Ivoire,2014-07-16,HIGH
384,Roux,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2013-09-24,LOW
385,Laine,SUPERMARKET,Korhogo,Côte d'Ivoire,2013-07-05,MEDIUM
386,Ollivier S.A.R.L.,E_COMMERCE,Daloa,Côte d'Ivoire,2024-10-23,MEDIUM
387,Blanchet,CLOTHING,Daloa,Côte d'Ivoire,2021-09-03,LOW
388,Sauvage S.A.S.,FUEL_STATION,Korhogo,Côte d'Ivoire,2015-05-06,LOW
389,Petitjean et Fils,PHARMACY,Man,Côte d'Ivoire,2020-06-12,LOW
390,Albert,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2022-07-09,MEDIUM
391,Bonnet S.A.R.L.,SUPERMARKET,Korhogo,Côte d'Ivoire,2025-12-27,LOW
392,Launay,PHARMACY,Abidjan,Côte d'Ivoire,2023-04-01,MEDIUM
393,Marin et Fils,HOTEL,Man,Côte d'Ivoire,2019-02-14,LOW
394,Faure SARL,FUEL_STATION,Bouake,Côte d'Ivoire,2021-12-03,MEDIUM
395,François Marchand SARL,HOTEL,Korhogo,Côte d'Ivoire,2022-03-13,LOW
396,Weber,E_COMMERCE,Daloa,Côte d'Ivoire,2021-09-27,LOW
397,De Sousa,TELECOM,Daloa,Côte d'Ivoire,2020-03-05,LOW
398,Perrin,HOTEL,Daloa,Côte d'Ivoire,2025-01-25,LOW
399,Bègue et Fils,RESTAURANT,Bouake,Côte d'Ivoire,2026-07-04,MEDIUM
400,Perret Sauvage S.A.,FUEL_STATION,Daloa,Côte d'Ivoire,2018-08-13,LOW
401,De Sousa,TRANSPORT,Daloa,Côte d'Ivoire,2018-05-11,MEDIUM
402,Chauveau,HOTEL,Abidjan,Côte d'Ivoire,2013-03-11,MEDIUM
403,Launay,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2016-11-21,LOW
404,Besson,TELECOM,Yamoussoukro,Côte d'Ivoire,2014-03-04,LOW
405,Mercier,E_COMMERCE,Korhogo,Côte d'Ivoire,2013-02-15,LOW
406,Morin S.A.R.L.,HOTEL,Abidjan,Côte d'Ivoire,2013-03-21,LOW
407,Dumont,TELECOM,Abidjan,Côte d'Ivoire,2021-01-15,LOW
408,Coste S.A.S.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2021-02-17,MEDIUM
409,Leconte,FUEL_STATION,Man,Côte d'Ivoire,2013-08-27,LOW
410,Monnier,TELECOM,Man,Côte d'Ivoire,2026-06-09,LOW
411,Mace,TRANSPORT,Abidjan,Côte d'Ivoire,2012-06-13,LOW
412,Brunel,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2016-11-21,HIGH
413,Duval,RESTAURANT,Abidjan,Côte d'Ivoire,2021-05-29,LOW
414,Meyer Descamps S.A.R.L.,ELECTRONICS,Bouake,Côte d'Ivoire,2015-05-23,LOW
415,Marty S.A.S.,HOTEL,Man,Côte d'Ivoire,2017-10-29,MEDIUM
416,Ledoux SARL,ELECTRONICS,San Pedro,Côte d'Ivoire,2021-05-05,LOW
417,Gilbert Guilbert S.A.S.,PHARMACY,San Pedro,Côte d'Ivoire,2022-01-05,LOW
418,Raynaud et Fils,TELECOM,Korhogo,Côte d'Ivoire,2025-09-08,LOW
419,Leroy,E_COMMERCE,Abidjan,Côte d'Ivoire,2014-08-24,LOW
420,Boutin,FUEL_STATION,San Pedro,Côte d'Ivoire,2024-07-18,LOW
421,Maillot,FUEL_STATION,Daloa,Côte d'Ivoire,2017-07-19,LOW
422,Arnaud S.A.,HOTEL,Korhogo,Côte d'Ivoire,2021-03-17,MEDIUM
423,Muller,HOTEL,Abidjan,Côte d'Ivoire,2013-12-27,LOW
424,Robin et Fils,FUEL_STATION,Abidjan,Côte d'Ivoire,2020-08-07,MEDIUM
425,Mallet Humbert S.A.R.L.,TELECOM,Abidjan,Côte d'Ivoire,2017-05-17,LOW
426,Lemaître Langlois et Fils,CLOTHING,Abidjan,Côte d'Ivoire,2017-02-03,LOW
427,Roux S.A.,HOTEL,Bouake,Côte d'Ivoire,2014-04-03,HIGH
428,Parent SA,CLOTHING,Bouake,Côte d'Ivoire,2016-03-15,LOW
429,Peltier,ELECTRONICS,Bouake,Côte d'Ivoire,2018-10-15,LOW
430,Seguin,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2019-02-04,MEDIUM
431,Maillard,CLOTHING,Abidjan,Côte d'Ivoire,2015-03-30,LOW
432,Barre S.A.R.L.,PHARMACY,Bouake,Côte d'Ivoire,2013-06-18,LOW
433,Potier,PHARMACY,Abidjan,Côte d'Ivoire,2023-02-12,LOW
434,Laine,SUPERMARKET,Bouake,Côte d'Ivoire,2022-12-04,LOW
435,Lambert,FUEL_STATION,Korhogo,Côte d'Ivoire,2015-04-30,LOW
436,Joseph,PHARMACY,Yamoussoukro,Côte d'Ivoire,2012-07-04,LOW
437,Martins SARL,TRANSPORT,Korhogo,Côte d'Ivoire,2015-03-03,LOW
438,Salmon Adam SARL,RESTAURANT,San Pedro,Côte d'Ivoire,2017-02-26,LOW
439,Robert S.A.R.L.,HOTEL,Korhogo,Côte d'Ivoire,2024-04-13,LOW
440,Roger,TELECOM,Korhogo,Côte d'Ivoire,2013-10-09,LOW
441,Rossi,CLOTHING,Abidjan,Côte d'Ivoire,2023-07-19,MEDIUM
442,Charrier Vaillant et Fils,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2025-04-16,LOW
443,Guérin,SUPERMARKET,Abidjan,Côte d'Ivoire,2018-05-01,HIGH
444,Nguyen SA,TRANSPORT,San Pedro,Côte d'Ivoire,2019-05-25,LOW
445,Bouvier S.A.S.,TELECOM,Man,Côte d'Ivoire,2018-11-17,MEDIUM
446,Lacombe,RESTAURANT,Abidjan,Côte d'Ivoire,2022-06-19,LOW
447,Charpentier,PHARMACY,Abidjan,Côte d'Ivoire,2013-07-14,LOW
448,Lefebvre,CLOTHING,Man,Côte d'Ivoire,2017-02-06,LOW
449,Maurice Jacques et Fils,HOTEL,San Pedro,Côte d'Ivoire,2017-09-24,HIGH
450,Nguyen SA,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2015-09-18,LOW
451,Pruvost,CLOTHING,San Pedro,Côte d'Ivoire,2018-05-22,LOW
452,Delaunay SARL,RESTAURANT,Daloa,Côte d'Ivoire,2024-04-06,LOW
453,Louis,ELECTRONICS,Man,Côte d'Ivoire,2017-03-29,MEDIUM
454,Garnier Gros et Fils,TRANSPORT,San Pedro,Côte d'Ivoire,2013-07-07,MEDIUM
455,Diallo Lévêque SARL,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2023-12-13,MEDIUM
456,Huet Henry S.A.,TRANSPORT,San Pedro,Côte d'Ivoire,2015-12-06,MEDIUM
457,Giraud Marion S.A.,HOTEL,San Pedro,Côte d'Ivoire,2024-07-04,LOW
458,Schmitt et Fils,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2019-12-25,HIGH
459,Faivre,TELECOM,Abidjan,Côte d'Ivoire,2021-03-01,LOW
460,Bazin,RESTAURANT,Abidjan,Côte d'Ivoire,2021-03-06,LOW
461,Techer,HOTEL,Daloa,Côte d'Ivoire,2016-12-14,LOW
462,Besnard Mercier S.A.R.L.,SUPERMARKET,Korhogo,Côte d'Ivoire,2019-02-05,HIGH
463,Paris,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2021-08-20,LOW
464,Benard S.A.S.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2012-11-02,MEDIUM
465,Pinto,TRANSPORT,Daloa,Côte d'Ivoire,2019-04-07,MEDIUM
466,Boyer SARL,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2025-09-21,LOW
467,Garnier,HOTEL,Abidjan,Côte d'Ivoire,2022-07-17,LOW
468,Bonneau S.A.S.,FUEL_STATION,Bouake,Côte d'Ivoire,2020-03-14,LOW
469,Pinto,FUEL_STATION,Daloa,Côte d'Ivoire,2021-06-13,LOW
470,Lebreton S.A.S.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2022-08-31,LOW
471,Lebrun Texier S.A.R.L.,E_COMMERCE,Korhogo,Côte d'Ivoire,2020-02-08,LOW
472,Bonnet Lebreton SA,TRANSPORT,Daloa,Côte d'Ivoire,2025-05-16,LOW
473,Delannoy,CLOTHING,Korhogo,Côte d'Ivoire,2013-01-04,LOW
474,Fournier Hoarau et Fils,ELECTRONICS,Abidjan,Côte d'Ivoire,2019-01-09,LOW
475,Hardy,E_COMMERCE,Abidjan,Côte d'Ivoire,2020-06-20,LOW
476,Marchal Guichard SARL,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2018-03-02,LOW
477,Becker,PHARMACY,Daloa,Côte d'Ivoire,2017-05-01,LOW
478,Lefort et Fils,TRANSPORT,Abidjan,Côte d'Ivoire,2017-04-08,LOW
479,Boulanger SA,SUPERMARKET,Abidjan,Côte d'Ivoire,2021-01-25,MEDIUM
480,Jacquet,FUEL_STATION,San Pedro,Côte d'Ivoire,2015-11-11,LOW
481,Le Roux Faure S.A.S.,HOTEL,Bouake,Côte d'Ivoire,2022-11-12,LOW
482,Marty Ruiz et Fils,HOTEL,Daloa,Côte d'Ivoire,2023-06-17,MEDIUM
483,Dumont,CLOTHING,Abidjan,Côte d'Ivoire,2021-09-12,MEDIUM
484,Ruiz S.A.S.,PHARMACY,Bouake,Côte d'Ivoire,2017-12-25,MEDIUM
485,Rodriguez,SUPERMARKET,Man,Côte d'Ivoire,2022-12-22,LOW
486,Imbert et Fils,TELECOM,Man,Côte d'Ivoire,2018-10-11,LOW
487,Moreau,CLOTHING,San Pedro,Côte d'Ivoire,2017-09-29,LOW
488,Arnaud,FUEL_STATION,Daloa,Côte d'Ivoire,2015-03-21,LOW
489,Gosselin,HOTEL,San Pedro,Côte d'Ivoire,2019-11-06,LOW
490,Jean Dos Santos S.A.,CLOTHING,San Pedro,Côte d'Ivoire,2012-11-20,LOW
491,Roussel,E_COMMERCE,Abidjan,Côte d'Ivoire,2020-03-18,LOW
492,Peltier SARL,CLOTHING,Abidjan,Côte d'Ivoire,2026-06-26,LOW
493,Godard Mallet S.A.,E_COMMERCE,Bouake,Côte d'Ivoire,2014-05-03,MEDIUM
494,Jacquot Pires S.A.S.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2025-05-04,LOW
495,Mace Navarro SA,SUPERMARKET,San Pedro,Côte d'Ivoire,2018-07-25,MEDIUM
496,Labbé,PHARMACY,Bouake,Côte d'Ivoire,2023-10-26,LOW
497,Hebert Bourdon SARL,FUEL_STATION,Korhogo,Côte d'Ivoire,2024-05-17,LOW
498,Rey,HOTEL,Abidjan,Côte d'Ivoire,2020-08-29,LOW
499,Ruiz Lelièvre S.A.,SUPERMARKET,San Pedro,Côte d'Ivoire,2017-10-31,LOW
500,Pinto,RESTAURANT,Daloa,Côte d'Ivoire,2024-08-31,LOW
501,Merle,TRANSPORT,Korhogo,Côte d'Ivoire,2018-01-26,LOW
502,Renard,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2025-06-21,LOW
503,Texier Dos Santos SARL,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2012-06-18,LOW
504,Guichard,CLOTHING,San Pedro,Côte d'Ivoire,2021-01-03,MEDIUM
505,Mendès S.A.S.,HOTEL,Abidjan,Côte d'Ivoire,2026-01-20,LOW
506,Jacquet SA,RESTAURANT,Bouake,Côte d'Ivoire,2024-07-22,LOW
507,Maillard Lebreton S.A.S.,TRANSPORT,Korhogo,Côte d'Ivoire,2014-01-30,LOW
508,Robin,E_COMMERCE,Man,Côte d'Ivoire,2015-05-09,LOW
509,Lévêque,HOTEL,Daloa,Côte d'Ivoire,2012-01-11,LOW
510,Vincent,ELECTRONICS,Man,Côte d'Ivoire,2018-04-27,LOW
511,Huet,ELECTRONICS,Bouake,Côte d'Ivoire,2018-02-22,MEDIUM
512,Besson S.A.,HOTEL,Yamoussoukro,Côte d'Ivoire,2012-01-21,MEDIUM
513,Perrin,PHARMACY,Bouake,Côte d'Ivoire,2025-11-07,LOW
514,Rodrigues,E_COMMERCE,Bouake,Côte d'Ivoire,2013-12-01,LOW
515,Renault S.A.R.L.,PHARMACY,Daloa,Côte d'Ivoire,2023-06-02,MEDIUM
516,Thierry Munoz S.A.R.L.,RESTAURANT,Bouake,Côte d'Ivoire,2019-03-17,HIGH
517,Chevalier SA,TELECOM,San Pedro,Côte d'Ivoire,2015-12-06,MEDIUM
518,Gérard Lévy et Fils,CLOTHING,San Pedro,Côte d'Ivoire,2021-12-07,LOW
519,Masson,CLOTHING,Man,Côte d'Ivoire,2024-10-11,LOW
520,Gomez,CLOTHING,Yamoussoukro,Côte d'Ivoire,2016-09-12,MEDIUM
521,Rousseau S.A.,HOTEL,Bouake,Côte d'Ivoire,2018-09-19,LOW
522,Andre,TELECOM,San Pedro,Côte d'Ivoire,2013-06-17,LOW
523,Godard,E_COMMERCE,Korhogo,Côte d'Ivoire,2020-09-10,LOW
524,Lefort S.A.S.,ELECTRONICS,Abidjan,Côte d'Ivoire,2021-05-11,LOW
525,Wagner Meunier SARL,TELECOM,Abidjan,Côte d'Ivoire,2018-11-17,LOW
526,Bonneau SARL,E_COMMERCE,Abidjan,Côte d'Ivoire,2015-09-01,LOW
527,Lemoine,RESTAURANT,Korhogo,Côte d'Ivoire,2022-11-17,LOW
528,Hardy SARL,TRANSPORT,San Pedro,Côte d'Ivoire,2012-09-22,LOW
529,Perrier S.A.R.L.,SUPERMARKET,San Pedro,Côte d'Ivoire,2012-04-25,MEDIUM
530,Besson,CLOTHING,Man,Côte d'Ivoire,2015-11-22,LOW
531,Hamon SA,CLOTHING,San Pedro,Côte d'Ivoire,2017-06-10,LOW
532,Peron Descamps et Fils,SUPERMARKET,San Pedro,Côte d'Ivoire,2013-05-04,LOW
533,Lucas,HOTEL,Man,Côte d'Ivoire,2012-04-30,LOW
534,Morvan,PHARMACY,Abidjan,Côte d'Ivoire,2017-05-02,LOW
535,Merle Pottier S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2023-05-28,LOW
536,Lefort,CLOTHING,Bouake,Côte d'Ivoire,2014-09-04,LOW
537,Andre Auger S.A.R.L.,E_COMMERCE,San Pedro,Côte d'Ivoire,2012-03-15,LOW
538,Renaud,HOTEL,Man,Côte d'Ivoire,2012-04-27,LOW
539,Dupont Gomes SARL,HOTEL,Abidjan,Côte d'Ivoire,2020-05-05,LOW
540,Devaux,ELECTRONICS,Man,Côte d'Ivoire,2019-08-18,LOW
541,Da Silva,E_COMMERCE,Man,Côte d'Ivoire,2024-05-22,MEDIUM
542,Renault Hamon SA,CLOTHING,Daloa,Côte d'Ivoire,2026-04-21,LOW
543,Maillard,RESTAURANT,Korhogo,Côte d'Ivoire,2013-09-10,LOW
544,Nguyen,HOTEL,Yamoussoukro,Côte d'Ivoire,2018-05-19,HIGH
545,Collin,TRANSPORT,Bouake,Côte d'Ivoire,2017-05-05,LOW
546,Mahe Jacquot S.A.R.L.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2017-10-28,LOW
547,Perez,HOTEL,Daloa,Côte d'Ivoire,2023-12-11,LOW
548,Chevalier,ELECTRONICS,Abidjan,Côte d'Ivoire,2018-11-25,LOW
549,Morvan Cousin SARL,TRANSPORT,Korhogo,Côte d'Ivoire,2013-04-27,LOW
550,Millet et Fils,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-08-09,LOW
551,Cohen,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2021-10-29,MEDIUM
552,Brun,TELECOM,Bouake,Côte d'Ivoire,2023-04-24,LOW
553,Marty,PHARMACY,Bouake,Côte d'Ivoire,2019-03-08,LOW
554,Petitjean SARL,RESTAURANT,Korhogo,Côte d'Ivoire,2022-01-13,MEDIUM
555,Paris,ELECTRONICS,Abidjan,Côte d'Ivoire,2022-06-15,LOW
556,Sanchez et Fils,CLOTHING,Bouake,Côte d'Ivoire,2022-06-03,LOW
557,Marchal,PHARMACY,Bouake,Côte d'Ivoire,2020-04-21,LOW
558,Martinez Meunier S.A.S.,CLOTHING,Daloa,Côte d'Ivoire,2023-02-10,MEDIUM
559,Fontaine,TELECOM,Abidjan,Côte d'Ivoire,2013-09-21,LOW
560,Huet et Fils,FUEL_STATION,San Pedro,Côte d'Ivoire,2017-10-22,LOW
561,Jacob,TELECOM,Bouake,Côte d'Ivoire,2021-03-23,LOW
562,Texier S.A.,E_COMMERCE,Daloa,Côte d'Ivoire,2023-02-16,MEDIUM
563,Lemaître,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2017-11-26,LOW
564,Ledoux,CLOTHING,San Pedro,Côte d'Ivoire,2012-11-18,LOW
565,Laporte Poulain S.A.R.L.,E_COMMERCE,Daloa,Côte d'Ivoire,2016-12-03,LOW
566,Menard,ELECTRONICS,San Pedro,Côte d'Ivoire,2013-07-03,HIGH
567,Guyon S.A.,FUEL_STATION,Daloa,Côte d'Ivoire,2020-01-24,LOW
568,Guilbert,E_COMMERCE,Abidjan,Côte d'Ivoire,2013-07-30,LOW
569,Becker,HOTEL,Korhogo,Côte d'Ivoire,2016-01-02,MEDIUM
570,Benoit,ELECTRONICS,Daloa,Côte d'Ivoire,2021-12-26,LOW
571,Lemonnier,RESTAURANT,Daloa,Côte d'Ivoire,2019-12-07,LOW
572,Rivière Dufour SA,TELECOM,Korhogo,Côte d'Ivoire,2019-04-07,LOW
573,Delannoy Hebert SA,TRANSPORT,Abidjan,Côte d'Ivoire,2025-05-13,MEDIUM
574,Martineau,FUEL_STATION,Daloa,Côte d'Ivoire,2017-06-26,LOW
575,Dias S.A.S.,HOTEL,Abidjan,Côte d'Ivoire,2016-07-07,LOW
576,Barbier,TRANSPORT,Korhogo,Côte d'Ivoire,2023-09-08,LOW
577,Étienne Grégoire S.A.,TRANSPORT,Abidjan,Côte d'Ivoire,2013-08-22,LOW
578,Joly Gomez S.A.R.L.,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2012-01-09,MEDIUM
579,Lenoir,HOTEL,Daloa,Côte d'Ivoire,2021-04-24,LOW
580,Bigot,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2025-03-31,MEDIUM
581,Raymond Fernandez SA,TELECOM,Man,Côte d'Ivoire,2016-11-01,MEDIUM
582,Wagner,TELECOM,San Pedro,Côte d'Ivoire,2023-10-21,LOW
583,Laine,RESTAURANT,Abidjan,Côte d'Ivoire,2018-07-25,LOW
584,Bruneau,PHARMACY,Korhogo,Côte d'Ivoire,2012-10-30,MEDIUM
585,Prévost Clerc SA,CLOTHING,Korhogo,Côte d'Ivoire,2019-03-26,LOW
586,Bazin,E_COMMERCE,Bouake,Côte d'Ivoire,2020-05-17,LOW
587,Rodriguez,SUPERMARKET,Bouake,Côte d'Ivoire,2026-07-06,LOW
588,Lecoq Dumont S.A.R.L.,CLOTHING,San Pedro,Côte d'Ivoire,2020-02-17,LOW
589,Denis S.A.S.,TELECOM,Korhogo,Côte d'Ivoire,2014-03-06,LOW
590,Gaillard,ELECTRONICS,Korhogo,Côte d'Ivoire,2014-05-01,LOW
591,Lacombe,PHARMACY,Yamoussoukro,Côte d'Ivoire,2015-05-31,LOW
592,Paul,CLOTHING,Yamoussoukro,Côte d'Ivoire,2016-05-29,LOW
593,Deschamps S.A.,TRANSPORT,Bouake,Côte d'Ivoire,2022-05-19,LOW
594,Marchand,RESTAURANT,Korhogo,Côte d'Ivoire,2022-03-17,HIGH
595,Bonneau,RESTAURANT,Korhogo,Côte d'Ivoire,2020-08-25,LOW
596,Gaudin et Fils,ELECTRONICS,Korhogo,Côte d'Ivoire,2014-06-11,LOW
597,Picard Delmas S.A.S.,TELECOM,Abidjan,Côte d'Ivoire,2023-11-01,LOW
598,Thibault,HOTEL,Yamoussoukro,Côte d'Ivoire,2012-04-10,MEDIUM
599,Faure SA,HOTEL,Daloa,Côte d'Ivoire,2022-06-27,LOW
600,Gilles,FUEL_STATION,Man,Côte d'Ivoire,2015-02-28,LOW
601,Maurice,RESTAURANT,Daloa,Côte d'Ivoire,2022-06-12,LOW
